date,ovx_close
2008-01-16,33.560001373291016
2008-01-17,32.119998931884766
2008-01-18,31.459999084472656
2008-01-22,37.13999938964844
2008-01-23,32.959999084472656
2008-01-24,32.959999084472656
2008-01-25,31.959999084472656
2008-01-28,33.18000030517578
2008-01-29,32.04999923706055
2008-01-30,30.63999938964844
2008-01-31,30.239999771118164
2008-02-01,29.770000457763672
2008-02-04,30.59000015258789
2008-02-05,31.59000015258789
2008-02-06,31.739999771118164
2008-02-07,30.770000457763672
2008-02-08,31.309999465942383
2008-02-11,31.940000534057617
2008-02-12,32.65999984741211
2008-02-13,31.450000762939453
2008-02-14,30.799999237060547
2008-02-15,30.170000076293945
2008-02-19,33.59000015258789
2008-02-20,36.25
2008-02-21,34.7400016784668
2008-02-22,34.470001220703125
2008-02-25,33.869998931884766
2008-02-26,33.88999938964844
2008-02-27,33.56999969482422
2008-02-28,35.349998474121094
2008-02-29,34.81999969482422
2008-03-03,36.45000076293945
2008-03-04,34.849998474121094
2008-03-05,37.61000061035156
2008-03-06,38.27000045776367
2008-03-07,37.84999847412109
2008-03-10,39.709999084472656
2008-03-11,40.91999816894531
2008-03-12,41.70000076293945
2008-03-13,41.06999969482422
2008-03-14,41.119998931884766
2008-03-17,46.810001373291016
2008-03-18,42.29999923706055
2008-03-19,46.33000183105469
2008-03-20,43.7599983215332
2008-03-24,40.560001373291016
2008-03-25,39.84999847412109
2008-03-26,39.290000915527344
2008-03-27,39.880001068115234
2008-03-28,38.52000045776367
2008-03-31,39.31999969482422
2008-04-01,39.720001220703125
2008-04-02,39.959999084472656
2008-04-03,40.77000045776367
2008-04-04,39.619998931884766
2008-04-07,42.13999938964844
2008-04-08,41.27999877929688
2008-04-09,41.58000183105469
2008-04-10,41.61000061035156
2008-04-11,38.09999847412109
2008-04-14,39.70000076293945
2008-04-15,40.36000061035156
2008-04-16,40.5099983215332
2008-04-17,40.59000015258789
2008-04-18,39.93999862670898
2008-04-21,36.31999969482422
2008-04-22,39.790000915527344
2008-04-23,38.11000061035156
2008-04-24,37.65999984741211
2008-04-25,37.90999984741211
2008-04-28,39.52000045776367
2008-04-29,39.34000015258789
2008-04-30,38.52000045776367
2008-05-01,38.79999923706055
2008-05-02,38.810001373291016
2008-05-05,40.150001525878906
2008-05-06,38.790000915527344
2008-05-07,38.619998931884766
2008-05-08,38.06999969482422
2008-05-09,37.43000030517578
2008-05-12,37.54999923706055
2008-05-13,38.11000061035156
2008-05-14,36.79999923706055
2008-05-15,38.77000045776367
2008-05-16,38.16999816894531
2008-05-19,38.5099983215332
2008-05-20,37.459999084472656
2008-05-21,38.68999862670898
2008-05-22,40.11000061035156
2008-05-23,38.61000061035156
2008-05-27,40.7400016784668
2008-05-28,40.52000045776367
2008-05-29,41.380001068115234
2008-05-30,42.29999923706055
2008-06-02,43.09999847412109
2008-06-03,41.75
2008-06-04,40.77000045776367
2008-06-05,41.369998931884766
2008-06-06,52.02999877929688
2008-06-09,45.56999969482422
2008-06-10,48.130001068115234
2008-06-11,48.400001525878906
2008-06-12,50.16999816894531
2008-06-13,49.18999862670898
2008-06-16,50.45000076293945
2008-06-17,48.5099983215332
2008-06-18,46.150001525878906
2008-06-19,46.619998931884766
2008-06-20,47.15999984741211
2008-06-23,44.290000915527344
2008-06-24,44.4900016784668
2008-06-25,43.970001220703125
2008-06-26,44.68000030517578
2008-06-27,43.83000183105469
2008-06-30,45.11000061035156
2008-07-01,46.45000076293945
2008-07-02,46.04999923706055
2008-07-03,44.38999938964844
2008-07-07,46.380001068115234
2008-07-08,48.40999984741211
2008-07-09,47.0099983215332
2008-07-10,46.90999984741211
2008-07-11,47.66999816894531
2008-07-14,47.2400016784668
2008-07-15,50.88999938964844
2008-07-16,52.02000045776367
2008-07-17,53.880001068115234
2008-07-18,53.72999954223633
2008-07-21,51.459999084472656
2008-07-22,50.93999862670898
2008-07-23,51.540000915527344
2008-07-24,50.70000076293945
2008-07-25,48.84000015258789
2008-07-28,49.27999877929688
2008-07-29,48.380001068115234
2008-07-30,47.16999816894531
2008-07-31,47.02000045776367
2008-08-01,46.83000183105469
2008-08-04,48.0
2008-08-05,48.470001220703125
2008-08-06,48.40999984741211
2008-08-07,46.9900016784668
2008-08-08,45.70000076293945
2008-08-11,45.56999969482422
2008-08-12,45.93000030517578
2008-08-13,46.86000061035156
2008-08-14,46.68000030517578
2008-08-15,48.34999847412109
2008-08-18,46.619998931884766
2008-08-19,44.77000045776367
2008-08-20,44.02999877929688
2008-08-21,45.13999938964844
2008-08-22,43.630001068115234
2008-08-25,44.47999954223633
2008-08-26,46.959999084472656
2008-08-27,48.209999084472656
2008-08-28,49.09999847412109
2008-08-29,50.220001220703125
2008-09-02,46.68999862670898
2008-09-03,45.08000183105469
2008-09-04,44.790000915527344
2008-09-05,44.84999847412109
2008-09-08,45.20000076293945
2008-09-09,45.650001525878906
2008-09-10,45.34999847412109
2008-09-11,46.97999954223633
2008-09-12,45.75
2008-09-15,45.75
2008-09-16,51.560001373291016
2008-09-17,52.43999862670898
2008-09-18,54.56999969482422
2008-09-19,52.72999954223633
2008-09-22,57.470001220703125
2008-09-23,54.7599983215332
2008-09-24,53.9900016784668
2008-09-25,52.38999938964844
2008-09-26,52.70000076293945
2008-09-29,64.20999908447266
2008-09-30,59.560001373291016
2008-10-01,57.9900016784668
2008-10-02,57.84999847412109
2008-10-03,56.40999984741211
2008-10-06,65.0199966430664
2008-10-07,64.12000274658203
2008-10-08,62.59999847412109
2008-10-09,61.58000183105469
2008-10-10,70.5199966430664
2008-10-13,70.5199966430664
2008-10-14,70.5199966430664
2008-10-15,70.5199966430664
2008-10-16,75.08999633789062
2008-10-17,70.04000091552734
2008-10-20,69.37999725341797
2008-10-21,71.76000213623047
2008-10-22,83.79000091552734
2008-10-23,81.87999725341797
2008-10-24,84.58999633789062
2008-10-27,82.51000213623047
2008-10-28,92.9000015258789
2008-10-29,79.8499984741211
2008-10-30,80.3499984741211
2008-10-31,80.55999755859375
2008-11-03,84.06999969482422
2008-11-04,83.19999694824219
2008-11-05,83.62999725341797
2008-11-06,90.25
2008-11-07,85.62999725341797
2008-11-10,87.3499984741211
2008-11-11,87.41000366210938
2008-11-12,79.79000091552734
2008-11-13,82.2699966430664
2008-11-14,79.77999877929688
2008-11-17,80.66000366210938
2008-11-18,75.7699966430664
2008-11-19,71.5999984741211
2008-11-20,79.08999633789062
2008-11-21,79.69999694824219
2008-11-24,78.31999969482422
2008-11-25,81.68000030517578
2008-11-26,66.47000122070312
2008-11-28,80.26000213623047
2008-12-01,85.30999755859375
2008-12-02,86.36000061035156
2008-12-03,88.44999694824219
2008-12-04,89.33999633789062
2008-12-05,93.08000183105467
2008-12-08,92.63999938964844
2008-12-09,98.93000030517578
2008-12-10,95.9000015258789
2008-12-11,100.41999816894533
2008-12-12,93.0500030517578
2008-12-15,93.0500030517578
2008-12-16,93.0500030517578
2008-12-17,95.12000274658205
2008-12-18,90.93000030517578
2008-12-19,86.66999816894531
2008-12-22,87.62999725341797
2008-12-23,91.80999755859376
2008-12-24,90.36000061035156
2008-12-26,89.33000183105469
2008-12-29,95.91000366210938
2008-12-30,95.87999725341795
2008-12-31,88.93000030517578
2009-01-02,87.66999816894531
2009-01-05,82.11000061035156
2009-01-06,79.58000183105469
2009-01-07,85.45999908447266
2009-01-08,85.45999908447266
2009-01-09,80.66000366210938
2009-01-12,80.66000366210938
2009-01-13,81.54000091552734
2009-01-14,76.68000030517578
2009-01-15,76.22000122070312
2009-01-16,74.4000015258789
2009-01-20,81.83000183105469
2009-01-21,79.8499984741211
2009-01-22,81.80999755859375
2009-01-23,81.30999755859375
2009-01-26,80.91000366210938
2009-01-27,83.76000213623047
2009-01-28,81.56999969482422
2009-01-29,79.41000366210938
2009-01-30,77.0999984741211
2009-02-02,77.88999938964844
2009-02-03,72.9800033569336
2009-02-04,70.91999816894531
2009-02-05,69.2300033569336
2009-02-06,70.08999633789062
2009-02-09,68.80999755859375
2009-02-10,69.81999969482422
2009-02-11,69.45999908447266
2009-02-12,68.48999786376953
2009-02-13,66.05999755859375
2009-02-17,76.12000274658203
2009-02-18,76.80000305175781
2009-02-19,76.70999908447266
2009-02-20,74.88999938964844
2009-02-23,76.36000061035156
2009-02-24,72.4800033569336
2009-02-25,69.11000061035156
2009-02-26,67.69999694824219
2009-02-27,68.54000091552734
2009-03-02,76.61000061035156
2009-03-03,73.0999984741211
2009-03-04,72.08000183105469
2009-03-05,72.5999984741211
2009-03-06,72.36000061035156
2009-03-09,71.3499984741211
2009-03-10,78.0199966430664
2009-03-11,69.23999786376953
2009-03-12,69.63999938964844
2009-03-13,65.0
2009-03-16,69.68000030517578
2009-03-17,67.70999908447266
2009-03-18,65.36000061035156
2009-03-19,79.58999633789062
2009-03-20,62.9900016784668
2009-03-23,66.41999816894531
2009-03-24,60.81999969482422
2009-03-25,60.959999084472656
2009-03-26,59.08000183105469
2009-03-27,59.27999877929688
2009-03-30,64.30999755859375
2009-03-31,78.01000213623047
2009-04-01,65.05999755859375
2009-04-02,62.970001220703125
2009-04-03,61.86000061035156
2009-04-06,58.619998931884766
2009-04-07,58.58000183105469
2009-04-08,56.84000015258789
2009-04-09,54.970001220703125
2009-04-13,57.84999847412109
2009-04-14,67.7699966430664
2009-04-15,55.56999969482422
2009-04-16,69.94999694824219
2009-04-17,50.119998931884766
2009-04-20,60.84000015258789
2009-04-21,54.75
2009-04-22,53.59999847412109
2009-04-23,53.880001068115234
2009-04-24,52.810001373291016
2009-04-27,56.75
2009-04-28,55.40999984741211
2009-04-29,53.709999084472656
2009-04-30,52.75
2009-05-01,50.20000076293945
2009-05-04,49.0099983215332
2009-05-05,47.400001525878906
2009-05-06,46.880001068115234
2009-05-07,47.400001525878906
2009-05-08,44.88999938964844
2009-05-11,45.22999954223633
2009-05-12,44.97999954223633
2009-05-13,46.84999847412109
2009-05-14,45.65999984741211
2009-05-15,46.0099983215332
2009-05-18,42.209999084472656
2009-05-19,41.25
2009-05-20,40.7400016784668
2009-05-21,41.560001373291016
2009-05-22,40.95000076293945
2009-05-26,41.970001220703125
2009-05-27,41.93999862670898
2009-05-28,40.810001373291016
2009-05-29,41.31999969482422
2009-06-01,42.459999084472656
2009-06-02,42.150001525878906
2009-06-03,45.290000915527344
2009-06-04,46.13999938964844
2009-06-05,45.75
2009-06-08,46.59999847412109
2009-06-09,45.88999938964844
2009-06-10,46.970001220703125
2009-06-11,47.25
2009-06-12,46.38999938964844
2009-06-15,46.84000015258789
2009-06-16,47.400001525878906
2009-06-17,47.31999969482422
2009-06-18,46.63999938964844
2009-06-19,45.15999984741211
2009-06-22,46.95000076293945
2009-06-23,45.54999923706055
2009-06-24,44.459999084472656
2009-06-25,41.0
2009-06-26,40.33000183105469
2009-06-29,41.2599983215332
2009-06-30,42.77999877929688
2009-07-01,43.0099983215332
2009-07-02,45.66999816894531
2009-07-06,49.369998931884766
2009-07-07,50.25
2009-07-08,52.65999984741211
2009-07-09,51.5099983215332
2009-07-10,50.880001068115234
2009-07-13,49.58000183105469
2009-07-14,48.0
2009-07-15,46.790000915527344
2009-07-16,45.630001068115234
2009-07-17,44.790000915527344
2009-07-20,44.650001525878906
2009-07-21,44.2400016784668
2009-07-22,44.36000061035156
2009-07-23,42.34000015258789
2009-07-24,40.720001220703125
2009-07-27,42.459999084472656
2009-07-28,42.970001220703125
2009-07-29,46.13999938964844
2009-07-30,45.56999969482422
2009-07-31,45.720001220703125
2009-08-03,47.91999816894531
2009-08-04,47.18000030517578
2009-08-05,46.70000076293945
2009-08-06,46.02000045776367
2009-08-07,45.380001068115234
2009-08-10,45.70000076293945
2009-08-11,46.22999954223633
2009-08-12,45.43999862670898
2009-08-13,44.790000915527344
2009-08-14,45.880001068115234
2009-08-17,46.91999816894531
2009-08-18,44.5
2009-08-19,45.13999938964844
2009-08-20,45.720001220703125
2009-08-21,45.68000030517578
2009-08-24,45.38999938964844
2009-08-25,45.5099983215332
2009-08-26,45.970001220703125
2009-08-27,43.97999954223633
2009-08-28,43.209999084472656
2009-08-31,47.09000015258789
2009-09-01,46.52999877929688
2009-09-02,45.810001373291016
2009-09-03,44.59999847412109
2009-09-04,44.2400016784668
2009-09-08,45.90999984741211
2009-09-09,46.369998931884766
2009-09-10,44.83000183105469
2009-09-11,45.06999969482422
2009-09-14,45.380001068115234
2009-09-15,43.93000030517578
2009-09-16,42.400001525878906
2009-09-17,42.36000061035156
2009-09-18,41.66999816894531
2009-09-21,41.400001525878906
2009-09-22,40.380001068115234
2009-09-23,41.22999954223633
2009-09-24,44.27999877929688
2009-09-25,44.27000045776367
2009-09-28,43.90999984741211
2009-09-29,43.7400016784668
2009-09-30,45.22999954223633
2009-10-01,45.59000015258789
2009-10-02,45.220001220703125
2009-10-05,45.13999938964844
2009-10-06,45.470001220703125
2009-10-07,45.25
2009-10-08,43.36000061035156
2009-10-09,43.59999847412109
2009-10-12,43.20000076293945
2009-10-13,41.540000915527344
2009-10-14,42.09000015258789
2009-10-15,40.09000015258789
2009-10-16,36.90999984741211
2009-10-19,38.40999984741211
2009-10-20,39.060001373291016
2009-10-21,39.959999084472656
2009-10-22,40.470001220703125
2009-10-23,39.5
2009-10-26,40.56999969482422
2009-10-27,39.81999969482422
2009-10-28,41.2400016784668
2009-10-29,39.40999984741211
2009-10-30,41.130001068115234
2009-11-02,41.77999877929688
2009-11-03,41.58000183105469
2009-11-04,40.59999847412109
2009-11-05,38.97999954223633
2009-11-06,38.70000076293945
2009-11-09,39.060001373291016
2009-11-10,38.119998931884766
2009-11-11,37.88999938964844
2009-11-12,38.77999877929688
2009-11-13,38.66999816894531
2009-11-16,37.560001373291016
2009-11-17,37.0099983215332
2009-11-18,35.689998626708984
2009-11-19,36.9900016784668
2009-11-20,36.79999923706055
2009-11-23,35.66999816894531
2009-11-24,37.060001373291016
2009-11-25,36.56999969482422
2009-11-27,40.72999954223633
2009-11-30,41.16999816894531
2009-12-01,40.22999954223633
2009-12-02,40.290000915527344
2009-12-03,40.560001373291016
2009-12-04,41.18000030517578
2009-12-07,42.4900016784668
2009-12-08,42.18999862670898
2009-12-09,43.08000183105469
2009-12-10,42.900001525878906
2009-12-11,43.04999923706055
2009-12-14,42.15999984741211
2009-12-15,41.540000915527344
2009-12-16,39.88999938964844
2009-12-17,39.08000183105469
2009-12-18,40.58000183105469
2009-12-21,39.25
2009-12-22,37.810001373291016
2009-12-23,36.0
2009-12-24,35.18000030517578
2009-12-28,36.47999954223633
2009-12-29,35.779998779296875
2009-12-30,34.95000076293945
2009-12-31,36.2599983215332
2010-01-04,35.439998626708984
2010-01-05,34.27000045776367
2010-01-06,34.400001525878906
2010-01-07,33.61000061035156
2010-01-08,31.34000015258789
2010-01-11,30.0
2010-01-12,31.61000061035156
2010-01-13,32.75
2010-01-14,30.86000061035156
2010-01-15,29.799999237060547
2010-01-19,28.520000457763672
2010-01-20,31.149999618530277
2010-01-21,32.5099983215332
2010-01-22,34.849998474121094
2010-01-25,33.33000183105469
2010-01-26,33.779998779296875
2010-01-27,34.22999954223633
2010-01-28,33.279998779296875
2010-01-29,34.04999923706055
2010-02-01,32.45000076293945
2010-02-02,32.439998626708984
2010-02-03,34.650001525878906
2010-02-04,38.5099983215332
2010-02-05,39.9900016784668
2010-02-08,39.52999877929688
2010-02-09,38.7400016784668
2010-02-10,37.90999984741211
2010-02-11,36.040000915527344
2010-02-12,36.040000915527344
2010-02-16,36.150001525878906
2010-02-17,35.380001068115234
2010-02-18,33.36000061035156
2010-02-19,34.630001068115234
2010-02-22,33.68000030517578
2010-02-23,34.880001068115234
2010-02-24,33.459999084472656
2010-02-25,33.560001373291016
2010-02-26,32.81999969482422
2010-03-01,34.290000915527344
2010-03-02,34.880001068115234
2010-03-03,34.529998779296875
2010-03-04,33.540000915527344
2010-03-05,32.66999816894531
2010-03-08,33.220001220703125
2010-03-09,33.189998626708984
2010-03-10,33.279998779296875
2010-03-11,32.70000076293945
2010-03-12,32.11000061035156
2010-03-15,33.380001068115234
2010-03-16,33.220001220703125
2010-03-17,32.470001220703125
2010-03-18,31.729999542236328
2010-03-19,31.850000381469727
2010-03-22,29.56999969482422
2010-03-23,29.229999542236328
2010-03-24,29.34000015258789
2010-03-25,30.1299991607666
2010-03-26,30.100000381469727
2010-03-29,30.170000076293945
2010-03-30,29.559999465942383
2010-03-31,29.61000061035156
2010-04-01,29.239999771118164
2010-04-05,29.649999618530277
2010-04-06,28.799999237060547
2010-04-07,29.040000915527344
2010-04-08,29.25
2010-04-09,29.149999618530277
2010-04-12,27.020000457763672
2010-04-13,27.26000022888184
2010-04-14,27.13999938964844
2010-04-15,26.899999618530277
2010-04-16,27.15999984741211
2010-04-19,29.020000457763672
2010-04-20,27.799999237060547
2010-04-21,27.670000076293945
2010-04-22,27.649999618530277
2010-04-23,26.68000030517578
2010-04-26,28.020000457763672
2010-04-27,30.34000015258789
2010-04-28,30.68000030517578
2010-04-29,29.530000686645508
2010-04-30,30.25
2010-05-03,30.18000030517578
2010-05-04,32.66999816894531
2010-05-05,35.61000061035156
2010-05-06,39.72999954223633
2010-05-07,42.61000061035156
2010-05-10,40.04999923706055
2010-05-11,38.869998931884766
2010-05-12,36.959999084472656
2010-05-13,36.459999084472656
2010-05-14,40.459999084472656
2010-05-17,41.130001068115234
2010-05-18,42.959999084472656
2010-05-19,44.02999877929688
2010-05-20,46.459999084472656
2010-05-21,44.56999969482422
2010-05-24,44.900001525878906
2010-05-25,45.79999923706055
2010-05-26,43.45000076293945
2010-05-27,40.70000076293945
2010-05-28,40.4900016784668
2010-06-01,46.060001373291016
2010-06-02,42.91999816894531
2010-06-03,41.720001220703125
2010-06-04,47.150001525878906
2010-06-07,46.77999877929688
2010-06-08,43.84999847412109
2010-06-09,42.54999923706055
2010-06-10,38.90999984741211
2010-06-11,39.369998931884766
2010-06-14,39.720001220703125
2010-06-15,37.720001220703125
2010-06-16,37.380001068115234
2010-06-17,36.290000915527344
2010-06-18,35.25
2010-06-21,35.36000061035156
2010-06-22,35.470001220703125
2010-06-23,36.7599983215332
2010-06-24,37.40999984741211
2010-06-25,35.81999969482422
2010-06-28,36.709999084472656
2010-06-29,39.15999984741211
2010-06-30,39.5
2010-07-01,41.220001220703125
2010-07-02,39.18999862670898
2010-07-06,40.2400016784668
2010-07-07,37.75
2010-07-08,35.779998779296875
2010-07-09,34.56999969482422
2010-07-12,33.20000076293945
2010-07-13,32.869998931884766
2010-07-14,33.15999984741211
2010-07-15,33.2400016784668
2010-07-16,34.130001068115234
2010-07-19,34.029998779296875
2010-07-20,32.43000030517578
2010-07-21,33.880001068115234
2010-07-22,33.59000015258789
2010-07-23,32.439998626708984
2010-07-26,33.06999969482422
2010-07-27,32.90999984741211
2010-07-28,33.790000915527344
2010-07-29,31.56999969482422
2010-07-30,31.520000457763672
2010-08-02,31.6200008392334
2010-08-03,32.09000015258789
2010-08-04,31.76000022888184
2010-08-05,31.31999969482422
2010-08-06,30.899999618530277
2010-08-09,31.309999465942383
2010-08-10,32.08000183105469
2010-08-11,34.18000030517578
2010-08-12,34.84000015258789
2010-08-13,34.619998931884766
2010-08-16,35.40999984741211
2010-08-17,33.560001373291016
2010-08-18,33.900001525878906
2010-08-19,34.18000030517578
2010-08-20,33.72999954223633
2010-08-23,33.560001373291016
2010-08-24,34.84000015258789
2010-08-25,33.2400016784668
2010-08-26,33.08000183105469
2010-08-27,32.130001068115234
2010-08-30,32.9900016784668
2010-08-31,34.5099983215332
2010-09-01,33.25
2010-09-02,32.65999984741211
2010-09-03,32.11000061035156
2010-09-07,33.279998779296875
2010-09-08,32.81999969482422
2010-09-09,31.809999465942383
2010-09-10,31.3700008392334
2010-09-13,31.71999931335449
2010-09-14,32.06999969482422
2010-09-15,31.96999931335449
2010-09-16,31.690000534057617
2010-09-17,31.07999992370605
2010-09-20,31.850000381469727
2010-09-21,32.810001373291016
2010-09-22,31.670000076293945
2010-09-23,31.399999618530277
2010-09-24,29.8799991607666
2010-09-27,30.8700008392334
2010-09-28,30.81999969482422
2010-09-29,30.799999237060547
2010-09-30,30.040000915527344
2010-10-01,30.459999084472656
2010-10-04,31.3700008392334
2010-10-05,31.8799991607666
2010-10-06,30.93000030517578
2010-10-07,32.290000915527344
2010-10-08,32.220001220703125
2010-10-11,33.2599983215332
2010-10-12,33.2599983215332
2010-10-13,33.189998626708984
2010-10-14,32.459999084472656
2010-10-15,33.41999816894531
2010-10-18,32.20000076293945
2010-10-19,33.9900016784668
2010-10-20,32.38999938964844
2010-10-21,33.650001525878906
2010-10-22,32.45000076293945
2010-10-25,33.04999923706055
2010-10-26,31.88999938964844
2010-10-27,32.0
2010-10-28,31.559999465942383
2010-10-29,32.119998931884766
2010-11-01,32.83000183105469
2010-11-02,33.33000183105469
2010-11-03,31.88999938964844
2010-11-04,30.780000686645508
2010-11-05,29.86000061035156
2010-11-08,30.81999969482422
2010-11-09,30.93000030517578
2010-11-10,30.25
2010-11-11,30.270000457763672
2010-11-12,30.920000076293945
2010-11-15,31.1299991607666
2010-11-16,33.43000030517578
2010-11-17,33.689998626708984
2010-11-18,31.489999771118164
2010-11-19,30.63999938964844
2010-11-22,30.84000015258789
2010-11-23,31.600000381469727
2010-11-24,30.030000686645508
2010-11-26,28.81999969482422
2010-11-29,30.75
2010-11-30,31.88999938964844
2010-12-01,31.170000076293945
2010-12-02,30.899999618530277
2010-12-03,31.700000762939453
2010-12-06,31.5
2010-12-07,32.16999816894531
2010-12-08,30.959999084472656
2010-12-09,30.40999984741211
2010-12-10,30.36000061035156
2010-12-13,29.25
2010-12-14,29.0
2010-12-15,28.459999084472656
2010-12-16,27.93000030517578
2010-12-17,26.81999969482422
2010-12-20,26.61000061035156
2010-12-21,25.82999992370605
2010-12-22,25.5
2010-12-23,25.420000076293945
2010-12-27,27.479999542236328
2010-12-28,27.8799991607666
2010-12-29,27.780000686645508
2010-12-30,29.270000457763672
2010-12-31,29.479999542236328
2011-01-03,28.209999084472656
2011-01-04,30.26000022888184
2011-01-05,29.31999969482422
2011-01-06,30.209999084472656
2011-01-07,29.63999938964844
2011-01-10,29.09000015258789
2011-01-11,28.01000022888184
2011-01-12,27.530000686645508
2011-01-13,27.729999542236328
2011-01-14,26.5
2011-01-18,26.520000457763672
2011-01-19,27.280000686645508
2011-01-20,27.399999618530277
2011-01-21,26.530000686645508
2011-01-24,27.100000381469727
2011-01-25,29.979999542236328
2011-01-26,28.0
2011-01-27,29.790000915527344
2011-01-28,33.2599983215332
2011-01-31,35.18000030517578
2011-02-01,33.380001068115234
2011-02-02,31.82999992370605
2011-02-03,32.189998626708984
2011-02-04,32.2400016784668
